sku,store,saledate,stype,total_quantity_returned,total_refunds
2250808,3309,2005-07-08,R,1,59.000
2253443,1607,2005-06-13,R,1,1.250
2254062,2304,2004-10-18,R,1,39.000
2254455,5804,2005-04-13,R,1,20.000
2256074,102,2005-03-19,R,1,7.990
2256074,2103,2004-10-23,R,1,7.990
2256074,3302,2004-09-14,R,1,7.990
2256074,7804,2005-04-19,R,1,7.990
2256100,303,2005-02-21,R,1,63.000
2256578,1402,2004-11-27,R,1,26.500
2256578,8802,2005-01-29,R,1,26.500
2256578,9704,2005-04-25,R,1,26.500
2256842,2609,2005-01-06,R,1,29.000
2256864,503,2005-03-04,R,1,17.250
2256942,4302,2005-02-25,R,1,39.750
2257200,1202,2004-12-26,R,1,6.000
2257346,8504,2005-05-11,R,1,18.290
2257353,4302,2005-06-26,R,1,19.500
2257364,6209,2005-06-03,R,1,24.000
2257416,2009,2004-10-31,R,1,24.500
2257416,7707,2005-03-07,R,1,24.500
2257425,5204,2005-03-25,R,1,30.000
2257472,3109,2005-06-22,R,1,25.000
2257565,604,2005-01-16,R,1,25.000
2257605,4307,2005-08-02,R,1,5.990
2257625,802,2005-01-19,R,1,45.000
2257646,907,2005-07-24,R,1,9.750
2257718,4102,2005-04-05,R,1,74.000
2257718,5303,2005-07-27,R,1,25.900
2258391,4209,2005-08-01,R,1,59.000
2258449,2602,2005-04-04,R,1,108.000
2258766,3304,2004-11-29,R,1,200.000
2258766,4703,2005-07-24,R,1,50.000
2258790,1102,2005-03-03,R,1,22.000
2259375,107,2005-08-15,R,1,44.000
2259511,2504,2005-04-26,R,1,80.000
2259799,3902,2005-08-04,R,1,64.000
2259942,1004,2005-07-22,R,1,60.000
2260192,502,2005-06-12,R,1,59.000
2260323,909,2005-01-04,R,1,95.000
2260323,3107,2005-06-23,R,1,95.000
2260323,4403,2004-08-27,R,1,95.000
2260548,2409,2005-08-19,R,1,42.000
2260919,2404,2005-01-15,R,1,39.500
2260919,4203,2004-10-23,R,1,39.500
2261088,4407,2005-04-30,R,1,20.000
2261219,2807,2005-06-11,R,1,39.000
2263135,1304,2005-05-05,R,1,28.000
2263135,2807,2005-03-28,R,1,28.000
2263350,5203,2004-10-16,R,1,48.000
2263755,6004,2005-03-28,R,1,9.870
2264042,4803,2005-02-04,R,1,49.000
2264420,6002,2005-03-05,R,1,23.700
2264567,8902,2005-02-18,R,1,25.500
2264606,4409,2005-06-17,R,1,39.000
2266100,3209,2005-06-05,R,1,64.000
2266100,3809,2005-04-12,R,1,64.000
2266119,1509,2004-09-08,R,1,24.000
2266442,102,2004-11-25,R,1,69.000
2266632,2204,2004-12-30,R,1,24.990
2266632,8002,2004-12-17,R,1,24.990
2266812,203,2004-08-25,R,1,22.000
2266812,2502,2005-04-16,R,1,22.000
2266842,3302,2004-10-14,R,1,29.000
2267353,2004,2005-07-06,R,1,29.990
2267438,3807,2005-06-24,R,1,48.750
2267472,4604,2005-08-14,R,1,12.500
2267625,2203,2005-05-02,R,1,29.990
2267933,2909,2005-05-01,R,1,8.750
2267933,3407,2005-03-05,R,1,25.000
2268029,3202,2005-01-02,R,1,6.000
2268186,7702,2005-04-15,R,1,45.560
2268190,6002,2005-05-21,R,1,34.000
2268347,1107,2005-07-28,R,1,49.990
2268420,2207,2005-07-08,R,1,9.750
2268452,9704,2005-08-24,R,1,13.990
2268525,5903,2005-06-18,R,1,45.000
2268529,909,2004-09-07,R,1,59.500
2268768,3307,2005-06-29,R,1,44.000
2268768,7407,2005-04-28,R,1,44.000
2268790,1102,2005-08-03,R,1,22.000
2268894,103,2005-05-29,R,1,39.000
2269254,7304,2005-01-24,R,1,15.000
2269409,2207,2005-04-29,R,1,24.000
2270028,2607,2004-08-06,R,1,18.000
2270028,9302,2004-09-15,R,1,18.000
2270314,3407,2005-08-01,R,1,14.000
2270481,8603,2005-07-26,R,1,58.500
2270919,709,2005-06-18,R,1,39.500
2270919,1607,2004-10-23,R,1,39.500
2270919,7307,2004-10-06,R,1,30.000
2271088,4503,2004-08-27,R,1,20.000
2271617,5704,2005-07-19,R,1,22.000
2272504,7507,2004-12-09,R,1,19.500
2273350,6403,2004-09-08,R,1,48.000
2273381,6903,2005-01-25,R,1,39.000
2274078,9409,2005-03-09,R,1,8.620
2274141,6404,2004-10-27,R,1,75.000
2274827,7304,2005-02-05,R,1,28.800
2276100,3507,2005-02-27,R,1,63.000
2276197,7704,2004-12-21,R,1,26.000
2276363,407,2005-01-12,R,1,65.000
2276446,5503,2005-02-14,R,1,12.500
2276446,8503,2005-03-22,R,1,12.500
2276504,9103,2005-03-24,R,1,17.370
2276527,3207,2005-08-05,R,1,20.990
2276770,1003,2004-12-14,R,1,89.000
2276783,7303,2005-03-22,R,1,20.000
2276861,7304,2005-03-05,R,1,10.000
2277335,7602,2005-08-05,R,1,12.000
2277335,9503,2005-08-02,R,1,12.000
2277346,9303,2005-06-17,R,1,11.000
2277353,5004,2005-04-28,R,1,39.000
2277354,4807,2005-07-13,R,1,29.990
2277442,4803,2005-01-23,R,1,59.500
2277863,6009,2005-01-17,R,1,24.500
2278272,8109,2004-09-30,R,1,65.000
2278283,1402,2005-05-17,R,1,139.000
2278398,8409,2005-07-09,R,1,14.990
2278413,1607,2005-03-16,R,1,58.000
2278445,8607,2005-03-28,R,1,29.000
2278485,6503,2005-07-21,R,1,39.500
2278851,802,2005-08-08,R,1,29.620
2279003,8302,2005-08-17,R,1,69.500
2279522,6102,2005-08-25,R,1,44.000
2279649,3003,2005-07-23,R,1,39.000
2279649,7702,2005-07-08,R,1,39.000
2279804,3507,2005-07-18,R,1,18.000
2281617,907,2005-04-29,R,1,22.000
2281617,3103,2004-10-03,R,1,22.000
2281617,7603,2004-11-18,R,1,22.000
2283094,6402,2005-05-08,R,1,40.000
2283797,8309,2004-12-26,R,1,59.500
2284606,2804,2004-09-14,R,1,99.000
2286244,709,2005-03-28,R,1,9.990
2286313,3804,2005-02-23,R,1,15.650
2286801,7302,2005-08-23,R,1,29.750
2286841,5104,2005-05-07,R,1,16.000
2286852,4307,2004-12-13,R,1,20.000
2286861,2204,2005-06-19,R,1,10.000
2286861,9302,2005-07-27,R,1,10.000
2287028,509,2005-03-25,R,1,19.750
2287200,3802,2004-10-02,R,1,5.000
2287438,1502,2005-07-15,R,1,48.750
2287568,4302,2005-02-18,R,1,17.000
2287568,4303,2005-08-20,R,1,17.000
2287568,7702,2005-06-05,R,1,17.000
2287568,8002,2005-01-23,R,1,17.000
2287691,4707,2005-05-13,R,1,3.490
2288283,3202,2005-05-08,R,1,139.000
2288283,3302,2005-06-09,R,1,139.000
2288295,4109,2004-12-14,R,1,39.000
2288314,9303,2005-07-04,R,1,24.500
2288321,1104,2005-05-18,R,1,78.000
2288339,4307,2005-08-11,R,1,13.000
2288366,809,2004-10-30,R,1,17.500
2288366,1302,2004-12-25,R,1,17.500
2288366,3007,2005-04-25,R,1,17.500
2288366,4603,2004-08-20,R,1,17.500
2288366,5102,2004-11-03,R,1,17.500
2288366,7007,2004-11-04,R,1,17.500
2288366,7602,2004-08-10,R,1,17.500
2288366,7902,2005-02-10,R,1,17.500
2288366,8602,2004-08-13,R,1,17.500
2288366,8802,2005-05-22,R,1,17.500
2288518,1502,2005-04-19,R,1,9.990
2288892,8109,2005-07-21,R,1,49.000
2289136,3204,2005-08-26,R,1,74.000
2289147,2509,2005-07-10,R,1,24.990
2289147,6903,2005-07-10,R,1,19.990
2289419,7007,2005-07-14,R,1,49.990
2289794,2407,2005-05-20,R,1,29.000
2290619,409,2004-12-01,R,1,12.000
2290863,2707,2004-09-07,R,1,6.820
2290863,3603,2004-09-02,R,1,4.870
2290863,6004,2005-02-05,R,1,9.750
2291088,2402,2005-04-16,R,1,20.000
2291088,5504,2004-08-30,R,1,20.000
2291617,1703,2004-09-23,R,1,16.990
2291965,8603,2004-08-21,R,1,14.000
2292671,203,2004-11-02,R,1,13.500
2292671,707,2005-04-21,R,1,13.500
2292671,2804,2004-10-08,R,1,13.500
2292671,4607,2005-05-04,R,1,13.500
2292671,6404,2004-08-10,R,1,13.500
2292671,6703,2004-08-28,R,1,13.500
2292671,7407,2004-10-20,R,1,13.500
2292671,8204,2004-10-31,R,1,13.500
2292671,8602,2004-12-05,R,1,13.500
2292671,8603,2005-04-18,R,1,13.500
2293028,2007,2005-04-16,R,1,20.000
2293028,4007,2005-08-05,R,1,20.000
2293090,3407,2005-03-14,R,1,5.000
2293090,4502,2004-09-24,R,1,5.000
2293161,8002,2005-03-06,R,1,4.000
2293799,5704,2005-01-27,R,1,42.500
2294042,7603,2005-06-30,R,1,49.000
2294044,9409,2004-12-14,R,1,19.990
2294114,903,2005-06-02,R,1,5.590
2294213,8603,2005-05-03,R,1,22.000
2294387,8803,2004-10-05,R,1,4.000
2294780,2707,2004-09-17,R,1,42.000
2296120,4003,2004-11-27,R,1,24.990
2296170,5504,2005-01-02,R,1,56.000
2296365,509,2005-02-11,R,1,24.320
2296442,1004,2005-08-18,R,1,69.000
2296446,9709,2004-08-13,R,1,12.500
2296674,2102,2005-03-28,R,1,12.600
2296674,7307,2005-03-03,R,1,7.490
2296864,5302,2004-12-20,R,1,46.230
2296913,2202,2005-02-05,R,1,32.360
2296913,5304,2004-12-06,R,1,69.000
2296941,1703,2005-01-26,R,1,10.150
2296942,6902,2005-01-31,R,1,69.990
2296961,9302,2005-01-15,R,1,14.990
2297324,2304,2005-06-16,R,1,296.250
2297335,3403,2005-03-28,R,1,16.000
2297366,7707,2005-05-31,R,1,42.000
2297434,2102,2005-07-11,R,1,49.000
2297453,8503,2005-02-18,R,1,22.500
2297626,7507,2005-01-09,R,1,16.000
2298012,7402,2005-05-11,R,1,50.000
2298029,902,2005-05-14,R,1,6.000
2298283,2304,2005-05-05,R,1,139.000
2298405,7703,2005-07-10,R,1,19.500
2298434,4409,2005-04-22,R,1,33.000
2298434,4707,2005-03-21,R,1,36.000
2298459,9103,2005-04-11,R,1,56.000
2298501,9302,2005-04-10,R,1,49.000
2299241,8202,2005-07-17,R,1,29.480
2299409,1007,2005-05-05,R,1,24.000
2299409,7307,2005-05-31,R,1,24.000
2299531,8102,2005-08-14,R,1,55.650
2299765,6002,2005-07-11,R,1,56.000
2299815,1204,2005-02-22,R,1,297.500
2299875,8202,2005-01-15,R,1,39.990
2300323,107,2005-01-10,R,1,95.000
2300323,5603,2005-01-22,R,1,76.000
2300344,8302,2005-06-27,R,1,14.990
2301088,4104,2005-06-14,R,1,20.000
2301406,303,2005-07-13,R,1,11.000
2304454,9909,2004-08-24,R,1,16.000
2304606,8002,2005-07-22,R,1,35.000
2304794,1709,2005-08-08,R,1,85.000
2306313,8702,2004-12-04,R,1,52.490
2306410,3307,2005-05-01,R,1,55.200
2306505,3003,2005-05-10,R,1,34.750
2306841,3407,2005-03-10,R,1,32.000
2306845,204,2005-03-29,R,1,49.000
2306927,4902,2005-08-11,R,1,13.990
2307360,7503,2005-03-23,R,1,49.000
2307366,7402,2005-04-01,R,1,56.000
2307726,6104,2005-06-12,R,1,79.000
2308010,3807,2005-07-27,R,1,33.500
2308012,703,2005-06-17,R,1,50.000
2308029,4209,2004-09-08,R,1,7.000
2308029,4704,2004-08-24,R,1,6.000
2308029,9709,2004-10-10,R,1,7.000
2308283,3202,2005-05-08,R,1,25.000
2308326,409,2005-02-24,R,1,17.000
2308326,609,2004-12-06,R,1,34.000
2308336,6804,2005-07-17,R,1,14.620
2308383,5302,2005-05-06,R,1,14.990
2308420,907,2005-06-12,R,1,15.990
2308420,1307,2005-07-11,R,1,9.750
2308452,704,2005-05-11,R,1,229.990
2308459,5403,2005-07-11,R,1,42.000
2308475,4903,2005-07-04,R,1,19.990
2308479,1007,2005-03-18,R,1,39.000
2308881,9302,2005-06-16,R,1,30.000
2309428,6009,2005-02-25,R,1,11.000
2309484,1602,2005-02-24,R,1,3.500
2309721,6503,2005-04-26,R,1,24.000
2309984,3807,2004-09-25,R,1,69.000
2310118,6903,2005-06-04,R,1,59.000
2310219,3807,2005-07-31,R,1,72.360
2310450,7007,2005-07-08,R,1,42.000
2310800,1102,2005-05-19,R,1,7.000
2311007,5602,2004-08-07,R,1,49.000
2311007,6204,2004-11-18,R,1,49.000
2311088,5202,2005-06-21,R,1,20.000
2311123,4109,2005-07-24,R,1,24.000
2313336,9806,2004-09-06,R,1,11.250
2313723,504,2005-04-25,R,1,8.500
2313723,2102,2004-12-12,R,1,8.500
2313723,2203,2004-12-23,R,1,8.500
2313723,2203,2005-05-11,R,1,8.500
2313723,2704,2004-11-22,R,1,8.500
2313723,4003,2005-01-15,R,1,8.500
2313723,7804,2005-03-01,R,1,8.500
2313723,8204,2005-05-09,R,1,8.500
2313881,502,2004-11-05,R,1,10.000
2313881,809,2005-06-06,R,1,7.990
2314099,3103,2005-02-26,R,1,9.000
2314780,6403,2005-02-04,R,1,42.000
2314780,8603,2005-01-01,R,1,42.000
2316802,304,2005-08-25,R,1,24.150
2316904,1007,2004-12-29,R,1,30.000
2316904,2109,2005-01-26,R,1,17.990
2316904,3003,2005-04-03,R,1,30.000
2316904,3707,2004-10-12,R,1,17.990
2316904,4403,2005-02-25,R,1,17.990
2316904,6004,2005-08-25,R,1,30.000
2316904,6304,2005-03-24,R,1,17.990
2317335,407,2005-02-04,R,1,4.490
2317354,6304,2005-07-12,R,1,7.500
2317438,503,2005-03-02,R,1,97.500
2317442,7007,2005-02-18,R,1,59.500
2317487,6304,2005-06-11,R,1,99.000
2317607,1607,2005-07-08,R,1,37.520
2317745,6302,2005-08-01,R,1,12.000
2318029,1607,2005-04-11,R,1,6.000
2318029,6009,2004-12-19,R,1,6.000
2318331,709,2005-06-09,R,1,12.000
2318439,4504,2005-07-24,R,1,49.990
2318529,7303,2005-06-03,R,1,82.800
2318604,5803,2005-03-06,R,1,34.000
2318878,7502,2005-08-15,R,1,93.130
2318910,8002,2005-06-09,R,1,99.990
2318918,9503,2005-02-27,R,1,16.000
2319031,8204,2005-03-21,R,1,14.990
2319624,3609,2005-02-04,R,1,25.900
2319706,3009,2005-07-31,R,1,20.990
2319870,7007,2005-08-25,R,1,5.240
2320104,2603,2005-06-15,R,1,139.000
2321088,809,2005-06-09,R,1,20.000
2321088,6203,2004-08-07,R,1,20.000
2323676,2007,2004-12-05,R,1,13.870
2324455,5303,2005-07-09,R,1,20.000
2326130,2303,2004-11-03,R,1,19.430
2326416,7702,2005-03-31,R,1,7.950
2326616,8102,2005-03-19,R,1,4.790
2326688,2704,2004-12-29,R,1,32.000
2326688,3503,2005-01-05,R,1,32.000
2326688,4103,2005-02-24,R,1,9.990
2326817,6102,2004-12-16,R,1,9.990
2327317,8404,2005-01-07,R,1,32.000
2327335,504,2005-08-05,R,1,13.990
2327335,2509,2005-07-03,R,1,13.990
2327335,3007,2004-12-23,R,1,18.000
2327335,7103,2005-08-19,R,1,13.990
2327366,7007,2005-05-29,R,1,42.000
2327381,603,2005-06-24,R,1,39.000
2327381,3702,2005-08-21,R,1,29.990
2327416,9504,2005-06-16,R,1,19.990
2327442,1203,2005-04-01,R,1,59.500
2327462,102,2005-08-09,R,1,33.000
2327462,1202,2005-02-19,R,1,33.000
2327462,4902,2005-05-13,R,1,33.000
2327533,1909,2005-07-25,R,1,18.000
2327607,4702,2005-05-24,R,1,56.000
2327661,4303,2005-08-25,R,1,21.500
2327743,4807,2005-06-25,R,1,6.000
2327773,6703,2005-07-02,R,1,24.500
2327934,4303,2005-08-02,R,1,4.190
2328201,3504,2005-06-16,R,1,38.000
2328202,9103,2005-07-23,R,1,17.250
2328695,1207,2005-03-31,R,1,16.000
2328769,909,2005-07-26,R,1,15.000
2328769,3603,2005-07-18,R,1,15.000
2328769,6604,2005-07-05,R,1,15.000
2328912,2807,2005-07-24,R,1,49.990
2328979,102,2005-04-20,R,1,22.500
2329109,5802,2005-08-09,R,1,58.000
2329498,6002,2005-05-22,R,1,29.000
2329649,402,2005-06-22,R,1,39.000
2330118,509,2005-08-25,R,1,20.650
2330357,5004,2005-05-23,R,1,13.000
2330677,6009,2005-07-21,R,1,17.500
2330920,2307,2005-06-25,R,1,18.000
2331088,1509,2005-03-21,R,1,20.000
2331406,4007,2005-06-21,R,1,14.740
2331592,4502,2005-03-03,R,1,30.000
2331617,2509,2005-05-10,R,1,22.000
2331617,3303,2004-08-23,R,1,22.000
2331617,4202,2005-08-03,R,1,22.000
2332736,9806,2004-12-12,R,1,5.000
2332876,3204,2004-12-07,R,1,4.000
2332876,9103,2004-11-04,R,1,4.000
2333830,3003,2005-02-23,R,1,9.870
2334337,6903,2004-10-12,R,1,83.990
2334337,9302,2005-05-22,R,1,139.990
2334411,5103,2005-01-08,R,1,550.000
2336524,703,2005-02-09,R,1,30.000
2336904,1104,2005-03-10,R,1,5.990
2336904,2509,2005-03-16,R,1,5.990
2336904,3609,2005-03-14,R,1,5.990
2336904,6104,2005-06-04,R,1,12.000
2336904,7107,2005-03-27,R,1,5.990
2337200,9209,2005-01-22,R,1,3.990
2337282,7804,2004-10-29,R,1,59.000
2337487,8602,2005-05-09,R,1,79.200
2337934,1709,2005-07-27,R,1,4.190
2337934,8209,2005-08-26,R,1,14.000
2338029,3809,2004-12-22,R,1,6.000
2338029,7307,2004-10-23,R,1,6.000
2338031,7807,2005-07-10,R,1,19.990
2338084,4502,2005-07-11,R,1,16.000
2338084,7103,2005-06-26,R,1,16.000
2338202,4103,2005-05-29,R,1,49.990
2338372,2707,2005-03-24,R,1,18.000
2338452,402,2005-05-27,R,1,300.000
2338474,7404,2005-04-07,R,1,100.000
2338525,2303,2005-08-04,R,1,20.990
2338659,4409,2005-04-12,R,1,16.750
2338678,407,2005-08-18,R,1,16.410
2339484,5104,2005-02-26,R,1,10.000
2339484,8503,2005-02-22,R,1,5.000
2339617,404,2005-07-21,R,1,4.000
2340785,2404,2005-06-29,R,1,89.500
2341001,1509,2005-05-13,R,1,20.000
2341001,4907,2004-09-26,R,1,20.000
2341088,4802,2005-07-31,R,1,20.000
2343381,1403,2004-12-21,R,1,39.000
2344065,403,2004-11-21,R,1,59.000
2344124,6204,2005-02-23,R,1,58.500
2346100,8209,2004-11-08,R,1,64.000
2346282,4307,2004-09-17,R,1,49.000
2346904,404,2005-04-11,R,1,5.990
2346904,409,2005-02-08,R,1,7.500
2346904,3302,2005-03-17,R,1,5.990
2346904,3303,2005-03-15,R,1,5.990
2346904,3409,2005-04-14,R,1,7.500
2346941,5304,2005-02-18,R,1,29.990
2347410,6204,2005-06-19,R,1,32.000
2347581,8309,2005-03-28,R,1,9.500
2347605,1509,2005-03-11,R,1,22.000
2347607,3507,2005-08-02,R,1,24.500
2347607,4907,2005-06-06,R,1,70.000
2347773,4502,2005-05-20,R,1,49.000
2347807,409,2005-08-07,R,1,17.990
2347863,2804,2005-05-01,R,1,41.300
2347863,8709,2005-02-02,R,1,4.990
2348012,2909,2005-04-22,R,1,50.000
2348012,3409,2005-08-23,R,1,25.000
2348012,7902,2005-08-01,R,1,25.000
2348081,1207,2005-04-13,R,1,58.000
2348081,3202,2005-05-04,R,1,58.000
2348275,4803,2005-04-23,R,1,139.000
2348646,1607,2005-04-11,R,1,35.000
2348646,3302,2005-03-01,R,1,35.000
2348769,5402,2005-05-11,R,1,14.000
2349242,9302,2005-07-24,R,1,18.000
2349410,1404,2005-05-12,R,1,15.000
2349410,4904,2005-08-17,R,1,7.500
2349503,3007,2005-06-29,R,1,49.000
2349617,9303,2005-05-08,R,1,4.000
2350088,4409,2005-08-22,R,1,16.000
2350127,802,2005-07-15,R,1,69.000
2350283,7507,2005-04-24,R,1,29.500
2350592,4503,2004-08-17,R,1,22.000
2350765,8609,2005-06-26,R,1,15.000
2351088,3202,2004-08-24,R,1,20.000
2351617,4603,2005-08-11,R,1,22.000
2352609,1807,2004-12-23,R,1,199.000
2352609,4402,2004-12-31,R,1,99.500
2353028,3204,2005-05-17,R,1,16.000
2353920,8607,2005-06-14,R,1,39.000
2353940,407,2005-07-06,R,1,20.000
2354065,5704,2005-02-04,R,1,20.650
2354444,6404,2004-10-06,R,1,19.990
2356410,209,2005-03-27,R,1,59.000
2356897,203,2005-02-03,R,1,18.500
2356897,203,2005-06-09,R,1,18.500
2356897,1109,2005-04-21,R,1,18.500
2356897,3309,2004-08-04,R,1,18.500
2356897,3604,2005-04-02,R,1,18.500
2356897,3802,2005-02-22,R,1,18.500
2356897,4102,2005-04-10,R,1,18.500
2356897,6202,2005-05-25,R,1,18.500
2356897,8102,2004-10-31,R,1,18.500
2356897,8202,2004-08-25,R,1,18.500
2356904,7507,2005-03-27,R,1,7.500
2357126,402,2004-12-26,R,1,52.000
2357345,9002,2005-03-19,R,1,8.990
2357347,8503,2005-05-31,R,1,35.000
2357502,4704,2005-05-13,R,1,112.500
2357563,5704,2005-06-25,R,1,63.750
2357628,4203,2005-08-02,R,1,3.150
2357780,9304,2005-08-23,R,1,5.500
2358015,4307,2004-09-22,R,1,4.000
2358081,7402,2005-05-19,R,1,58.000
2358119,409,2005-07-28,R,1,6.290
2358188,2904,2005-08-17,R,1,20.990
2358188,7007,2005-08-03,R,1,22.780
2358822,1403,2005-07-15,R,1,145.000
2359483,909,2005-08-04,R,1,22.250
2360015,3009,2005-08-20,R,1,17.990
2360038,3302,2005-07-16,R,1,18.000
2360123,1204,2005-03-10,R,1,49.000
2360178,2707,2005-08-16,R,1,30.000
2360192,1607,2005-07-29,R,1,32.360
2360330,304,2005-08-16,R,1,49.000
2360696,4607,2005-08-21,R,1,18.000
2361001,1002,2004-10-25,R,1,20.000
2361001,9202,2004-11-09,R,1,20.000
2361168,507,2004-11-15,R,1,32.000
2361617,1707,2004-09-10,R,1,22.000
2361617,8109,2004-09-19,R,1,16.990
2361617,8604,2005-02-22,R,1,22.000
2363090,5502,2005-02-07,R,1,5.000
2363340,4404,2004-12-30,R,1,35.000
2363595,4004,2005-05-29,R,1,19.990
2364114,8503,2005-05-12,R,1,14.990
2364275,8503,2004-12-29,R,1,17.990
2364373,4403,2005-01-03,R,1,17.000
2364395,9002,2004-09-21,R,1,59.000
2364429,7303,2004-10-14,R,1,159.000
2364455,809,2005-04-17,R,1,20.000
2364455,3109,2004-09-03,R,1,20.000
2364853,6202,2005-01-19,R,1,39.990
2366223,9409,2005-08-09,R,1,41.000
2366524,1304,2005-04-13,R,1,10.000
2366632,7003,2004-12-26,R,1,24.990
2366739,3802,2005-03-21,R,1,33.000
2366897,1107,2004-10-31,R,1,18.500
2366897,2102,2004-12-28,R,1,18.500
2366897,2707,2005-03-11,R,1,18.500
2366897,2904,2005-08-23,R,1,18.500
2366897,3509,2004-09-19,R,1,18.500
2366897,5503,2004-12-19,R,1,18.500
2366897,6203,2005-02-01,R,1,18.500
2366897,6404,2005-03-24,R,1,18.500
2366897,7502,2005-05-24,R,1,18.500
2366897,7703,2005-02-17,R,1,18.500
2366897,8102,2004-08-07,R,1,18.500
2366897,8204,2004-10-31,R,1,18.500
2366904,407,2005-04-01,R,2,10.500
2367347,9202,2005-06-23,R,1,24.990
2367358,7007,2005-05-14,R,1,40.500
2367380,3202,2005-06-29,R,1,24.500
2367380,9103,2005-06-09,R,1,49.000
2367410,5203,2005-08-23,R,1,44.250
2367424,3102,2005-07-26,R,1,15.000
2367807,2203,2005-04-03,R,1,14.990
2367807,3407,2005-07-22,R,1,9.990
2367807,3409,2005-05-21,R,1,17.990
2367944,802,2004-08-31,R,1,21.000
2368015,5603,2004-09-05,R,1,4.000
2368029,3507,2005-08-10,R,1,6.000
2368029,9806,2005-07-18,R,1,7.000
2368109,9302,2005-07-29,R,1,27.820
2368320,3704,2005-04-09,R,1,6.000
2368321,5303,2005-06-17,R,1,78.000
2368339,3204,2005-07-18,R,1,70.500
2368355,507,2005-07-31,R,1,27.990
2368355,7307,2005-08-12,R,1,39.990
2368652,9104,2005-04-15,R,1,24.000
2368769,4403,2005-03-14,R,1,15.000
2368769,6503,2005-05-26,R,1,15.000
2368875,7507,2005-07-14,R,1,3.750
2369408,1509,2005-07-12,R,1,16.000
2369485,5604,2005-04-27,R,1,39.500
2369959,603,2004-12-04,R,1,29.990
2371007,5802,2005-05-09,R,1,49.000
2371283,7303,2005-05-18,R,1,20.990
2371283,8603,2005-04-26,R,1,29.990
2371406,5603,2004-08-16,R,1,22.000
2371617,3809,2005-01-10,R,1,22.000
2371617,6604,2005-04-08,R,1,22.000
2371947,2204,2004-09-16,R,1,37.000
2372306,1602,2005-06-20,R,1,40.000
2372870,4104,2005-03-12,R,1,84.150
2373572,7507,2005-04-09,R,1,129.000
2373655,4003,2004-11-20,R,1,59.990
2374209,9806,2005-06-08,R,1,79.000
2374429,8709,2004-11-02,R,1,99.990
2374780,703,2005-04-30,R,1,42.000
2376120,5503,2005-02-07,R,1,12.500
2376291,2407,2004-12-29,R,1,4.500
2376291,8402,2004-12-26,R,1,6.000
2376435,1007,2005-08-20,R,1,9.990
2377040,3503,2005-02-15,R,1,38.860
2377335,503,2005-04-01,R,1,12.000
2377335,507,2005-05-18,R,1,12.000
2377335,1403,2005-06-25,R,1,12.000
2377440,5102,2005-05-20,R,1,85.000
2377454,4802,2005-08-10,R,1,29.500
2377607,3407,2005-05-26,R,1,60.000
2378012,6202,2005-02-20,R,1,50.000
2378236,6902,2005-08-21,R,1,10.000
2378320,7602,2005-04-12,R,1,6.000
2378321,7304,2005-04-20,R,1,78.000
2378321,8504,2005-04-15,R,1,78.000
2378416,507,2005-08-16,R,1,48.750
2378439,5604,2005-08-03,R,1,34.990
2378445,8707,2005-05-20,R,1,19.990
2378514,8709,2005-06-05,R,1,16.000
2378691,7107,2005-08-09,R,1,69.000
2378807,7104,2005-01-25,R,1,5.000
2379324,3102,2005-07-27,R,1,7.250
2379407,507,2005-05-06,R,1,58.000
2379616,3502,2005-06-05,R,1,19.990
2379616,4202,2005-08-23,R,1,6.000
2379759,1602,2005-05-06,R,1,38.000
2379759,4702,2005-06-25,R,1,38.000
2379759,7602,2005-07-02,R,1,38.000
2380592,6009,2004-12-14,R,1,24.000
2380920,2707,2005-08-09,R,1,18.000
2381001,3704,2004-10-12,R,1,20.000
2381089,4503,2005-02-25,R,1,45.000
2381406,7403,2005-06-09,R,1,11.000
2381617,807,2005-06-17,R,1,22.000
2382658,6503,2005-08-24,R,1,22.000
2383703,5004,2004-08-24,R,1,17.000
2383853,4102,2005-02-15,R,1,21.000
2384259,6202,2005-02-04,R,1,11.000
2384651,4003,2005-01-15,R,1,20.000
2386461,9409,2005-07-01,R,1,2.990
2386897,402,2005-04-11,R,1,18.500
2386897,404,2004-09-22,R,1,18.500
2386897,2009,2005-06-02,R,1,18.500
2386897,2109,2005-03-27,R,1,18.500
2386897,2203,2005-01-24,R,1,18.500
2386897,3003,2004-10-06,R,1,18.500
2386897,4404,2004-12-25,R,1,18.500
2386897,5403,2005-08-03,R,1,18.500
2386897,8204,2005-02-22,R,1,18.500
2386897,8309,2005-04-24,R,1,18.500
2386897,8902,2004-10-02,R,1,18.500
2386897,9104,2005-07-22,R,1,18.500
2386925,209,2005-03-15,R,1,16.100
2386927,7403,2005-04-23,R,1,40.000
2387064,3704,2005-03-18,R,1,28.000
2387335,2207,2005-02-03,R,1,11.990
2387335,5604,2005-03-31,R,1,16.000
2387335,5804,2005-03-28,R,1,16.000
2387392,5104,2005-03-20,R,1,15.000
2387599,1002,2005-05-08,R,1,29.500
2387619,7302,2005-05-21,R,1,38.000
2387619,9603,2005-03-06,R,1,38.000
2387745,202,2005-08-02,R,1,12.000
2387934,6902,2005-08-07,R,1,4.000
2388023,502,2005-04-28,R,1,104.250
2388283,2402,2005-03-15,R,1,25.000
2388283,4307,2005-08-16,R,1,25.000
2388283,5204,2005-08-07,R,1,25.000
2388283,7202,2005-08-25,R,1,12.500
